서강동,이미용,봉강미용실,642-6574, 봉강동 226-1
서강동,건강,동화당한약방,643-1773," 신월로 790, (봉강동)"
서강동,인테리어,삼익훼밀리도어,643-9053, 봉강동 323-2
서강동,건강,태평선식,641-7922," 버드나무길 1, (서교동)"
서강동,이미용,꾀꼬리미용실,643-1907," 좌수영로 13, (서교동)"
서강동,마트,서부슈퍼,642-4716," 좌수영로 14, (서교동)"
서강동,정육,태양정육점,642-8081," 서교6길 10, (서교동)"
서강동,음식/카페,대승식당,642-3536,진남로 6-3(서교동)
서강동,생활,한미타올여수대리점,641-6126," 좌수영로 14-1, (서교동)"
서강동,건강,서정약국,642-3786,서교2길 2 (서교동)
서강동,마트,백년슈퍼,642-9221," 한재로 110, (봉강동)"
서강동,마트,우리슈퍼,641-1218," 봉강서2길 22, (봉강동)"
서강동,이미용,까치미용실,641-3548," 봉강2길 16-3, (서교동)"
서강동,패션,돌산상회,642-1948," 서교2길 6-1, (서교동)"
서강동,이미용,동신화장품,642-1623," 서교2길 6, (서교동)"
서강동,건강,서경당건재한약방,643-5575," 좌수영로 38, (서교동)"
서강동,정육,서신흥정육점,642-2780," 서교2길 2-8, (서교동)"
서강동,정육,대도정육점,641-8071," 서교4길 2, (서교동)"
서강동,문구,서교문구사,641-3663," 서교3길 20, (서교동)"
서강동,생활,대성아크릴,643-8008," 좌수영로 48, (서교동)"
서강동,건강,여수의료기,643-8668," 좌수영로 56, (서교동)"
서강동,음식/카페,시민반점,641-3990," 좌수영로 64, (서교동)"
서강동,마트,동백할인마트,643-0510," 봉강2길 2-2, (봉강동)"
서강동,이미용,꽃피네화장품,643-4598," 서교4길 2-1, (서교동)"
서강동,정육,삼화정육점,642-5168," 좌수영로 14-4, (서교동)"
서강동,음식/카페,우중불고기,641-4148," 좌수영로 50-1, (서교동)"
서강동,음식/카페,구봉국수,061-641-0389,(59752) 좌수영로 18-4 (서교동)
서강동,식품/청과,정관장(서교점),061-641-0303,(59752) 좌수영로 42-3 (서교동)
소라면,마트,(유)여수식자재마트 죽림점,,소라면 죽림중앙로 7-22
소라면,마트,여천농협 자재센터(로컬푸드죽림점),685-0995,소라면 덕양로 18
소라면,음식/카페,치킨아이,682-9992,소라면 덕양리 1075-9
소라면,음식/카페,산수식당,681-0112,소라면 봉두리 의곡길 477
소라면,음식/카페,꼬치이야기죽림점,685-0495, 소라면 죽림3길 45
소라면,생활,안경스토리,686-0305, 소라면 죽림로 43
소라면,음식/카페,썬더치킨여수죽림점,685-9250, 소라면 죽림로 43
소라면,건강,우리들약국,683-3727," 소라면 죽림중앙로52, 102(1층)"
소라면,음식/카페,고을마당,686-9444, 소라면 죽림3길 47
소라면,이미용,헤어수,686-5090," 소라면 죽림중앙로 52, 103호"
소라면,마트,여천농업협동조합 자재센터(로컬푸드 죽림점),685-0995,소라면 덕양로 18
소라면,문구,색연필문구점,681-0054,소라면 죽림로 51
소라면,마트,죽림주공마트,686-7880," 소라면 죽림리 주공@상가 104,105호"
소라면,마트,현대마트,692-5060, 소라면 죽림리 죽림택지 N7-1
소라면,마트,신명마트죽림점,684-2828," 소라면 죽림리 1123 휴먼시아2단지 상가 103,104호"
소라면,생활,송정인더스트리,682-5999, 소라면 화양로 1953
소라면,마트,효성할인마트,683-8899, 소라면 덕양로 400
소라면,주유/가스,조은석유,691-6606, 소라면 원죽길 6
소라면,음식/카페,사랑더하기,683-9533, 소라면 덕양로 371
소라면,생활,덕양카센타,683-8588, 소라면 덕양로 390
소라면,이미용,덕양이용원,686-8883, 소라면 덕양로 448
소라면,문구,여양문구사,683-9101, 소라면 덕양로 368
소라면,레저/취미,덕양종합기타,683-8969, 소라면 덕양로 364
소라면,레저/취미,형제기타,683-8664, 소라면 덕양삼거리길 2-2
소라면,마트,순천상회,683-8226, 소라면 덕양리 1267
소라면,음식/카페,진남반점,683-8311, 소라면 덕양로 372
소라면,음식/카페,수연식당,686-9410, 소라면 하세동길 10
소라면,음식/카페,풍년식당,683-8881, 소라면 덕양로 448-2
소라면,음식/카페,삼일식당,683-8574, 소라면 덕양삼거리길 6
소라면,음식/카페,보성식당,683-8333, 소라면 덕양리 1171
소라면,음식/카페,행복식당,683-9311, 소라면 상세동길 56
소라면,음식/카페,팔구식당,685-8933, 소라면 덕양리 1272-1
소라면,음식/카페,은혜식당,683-9178, 소라면 하세동길 7-1
소라면,음식/카페,제일식당,683-8248, 소라면 덕양로 448-2
소라면,음식/카페,봉두식당,685-8190, 소라면 당촌길 61
소라면,음식/카페,바드레식당,686-1775, 소라면 의곡길 17
소라면,음식/카페,송학가든,686-5799, 소라면 봉두로 93
소라면,음식/카페,죽림전원가든,685-8167, 소라면 서부로 57-17
소라면,마트,여천농협소라지점,683-8431, 소라면 덕양로 432
소라면,음식/카페,삼덕식당,683-8259, 소라면 덕양로 378
소라면,음식/카페,형제가든,681-3157, 소라면 안심산길 105
소라면,음식/카페,정희식당,683-8732, 소라면 덕양로 373
소라면,음식/카페,대호식당,683-8585, 소라면 주삼덕양로 1-1
소라면,주유/가스,소라주유소,683-8460, 소라면 주삼덕양로 14
소라면,음식/카페,복산식당,683-8635, 소라면 하세동길 17-2
소라면,음식/카페,원식당,683-8086, 소라면 덕양로 407
소라면,주유/가스,공항주유소,686-0044, 소라면 여순로 146
소라면,레저/취미,자전거의류 아울렛,061-684-3972,소라면 죽림1길 6
소라면,정육,갑이농장 정육점,061-685-7301,소라면 의곡길 113
시전동,마트,다온마트,681-2626,"선소로68, 3동2호(신기동, 부영아파트상가)"
시전동,레저/취미,CGV여수웅천,642-6005,"웅천로19-35, 1층(웅천동)"
시전동,교육/도서,해맑은어린이서점,683-9999,웅남3길 9(웅천동)
시전동,패션,디스커버리 여천점,691-0332,망마로 77-1 (신기동)
시전동,패션,스케처스여천점,683-6689,선서로 98-1 (신기동)
시전동,패션,네파(전남여천점),652-1234,망마로 67-1 (신기동)
시전동,패션,그놈,686-5085,"신기남3길 34, 1층(신기동)"
시전동,패션,하루,651-8188,신기남2길 30 (신기동)
시전동,마트,웅천부영마트,686-2131,"웅천로 261, 상가동 102호103호"
시전동,패션,수스여천점,692-4992,흥국상가길 24 (신기동)
시전동,패션,올리비아허슬러,683-8910, 신기남2길 31(신기동)
시전동,음식/카페,종국이두마리치킨,692-8292," 쌍봉로 213 (신기동, 상가106호)"
시전동,패션,매긴나잇브릿지 여수점,681-3353,흥국상가길 15(신기동)
시전동,마트,신명마트,685-1140,"선소로 72-13, 2동 201호 외 1필지(신기동, 부영3단지 상가)"
시전동,패션,풋락커여수점,684-5252,선소로 88(신기동)
시전동,패션,윌리엄스버그,665-0020, 선소로 86(신기동)
시전동,음식/카페,초원복집,685-0038, 신기남1길 20(신기동)
시전동,주유/가스,호성주유소,681-2326," 망마로 97, (신기동)"
시전동,음식/카페,신기찐빵만두,, 새터로 75(신기동)
시전동,마트,초록마을여수신기점,684-6288, 새터로 7(신기동)
시전동,이미용,더바디샵여수점,684-0922," 선소로 96, (신기동)"
시전동,패션,피턴진,," 흥국상가길 15-1, (신기동)"
시전동,패션,마드모아젤,691-8862," 흥국로 72, (신기동)"
시전동,주유/가스,여천가스충전소,684-0777," 쌍봉로 258, (시전동)"
시전동,식품/청과,다도해유통,681-0340," 신기남1길 26-2, (신기동)"
시전동,마트,지웰마트,684-8877, 웅천동 택지지구 3-2BL 101호
시전동,건강,한려엑스포병원,689-9663," 여천체육공원길 10, (신기동)"
시전동,패션,르꼬끄골프,683-2121," 선소로 100, (신기동)"
시전동,주유/가스,영진주유소,681-7302," 쌍봉로 250, (시전동)"
시전동,생활,님프만,692-3434," 흥국로 68, (신기동)"
시전동,마트,신기공원슈퍼,691-5198," 신기북3길 19, (신기동)"
시전동,마트,우림마트,682-8400, 신기동 우림필유 302호
시전동,패션,이엑스알여천점,682-0049," 흥국상가길 31, (신기동)"
시전동,패션,블랙야크여수시청점,682-2277,망마로 67(신기동)
시전동,패션,리바이스키즈,682-8008," 흥국상가길 27, (신기동)"
시전동,전자제품,용산컴퓨터,686-3361," 흥국로 79, (신기동)"
시전동,패션,비너스흥국점,683-8563," 흥국상가길 24, (신기동)"
시전동,주유/가스,신기주유소,682-1117," 쌍봉로 240, (시전동)"
시전동,패션,메이폴여천점,684-3737," 흥국상가길 23, (신기동)"
시전동,패션,UGIZ,682-2166," 흥국상가길 7, (신기동)"
시전동,패션,수호천사,691-7824," 흥국상가길 18, (신기동)"
시전동,패션,마사이워킹센타,685-0201,흥국로 64 (신기동)
시전동,패션,예츠,682-2326,신기남4길 32 (신기동)
시전동,생활,명금보석,692-4040," 망마로 51-1, (신기동)"
시전동,패션,블루페페,682-5769," 흥국상가길 10, (신기동)"
시전동,마트,가족사랑마트,686-7785," 새터로 66, (신기동)"
시전동,패션,써브앤스매쉬,691-1488," 흥국로 88, (신기동)"
시전동,식품/청과,대일유통,685 - 2485," 신기북7길 53, (신기동)"
시전동,패션,이솝,691-7169," 흥국상가길 5, (신기동)"
시전동,패션,트레비스,684-6400," 흥국상가길 29, (신기동)"
시전동,패션,케이스위스여천점,684-6566," 신기남3길 34, (신기동)"
시전동,패션,톰보이 진,684-7100," 흥국상가길 3, (신기동)"
시전동,패션,유니베라여천점,683-5336," 새터로 106, (신기동)"
시전동,레저/취미,(유)메가박스여수영화관,1544-0700,"(.) 쌍봉로 208, (신기동)"
시전동,마트,일레븐마트,685-1289," 흥국로 104, (신기동)"
시전동,음식/카페,베어마운틴,685-0658," 선소로 90, (신기동)"
시전동,교육/도서,나라서적,681-0823," 망마로 49, (신기동)"
시전동,패션,제임스딘,684-7100," 흥국상가길 3, (신기동)"
시전동,패션,체이스컬트,686-1405," 흥국상가길 10, (신기동)"
시전동,패션,사랑을주는집,682-5988," 신기남3길 33, (신기동)"
시전동,문구,우미문구팬시,683-0230, 신기동 243 우미상가
시전동,패션,코코리아앙팡여천점,681-4752," 흥국상가길 27, (신기동)"
시전동,패션,페페여천대리점,682-5769," 흥국상가길 10, (신기동)"
시전동,공구/페인트,서울철물공구상사,684-2151," 새터로 72, (신기동)"
시전동,패션,플러스기타,682-2255," 선소로 100, (신기동)"
시전동,공구/페인트,종합건재,684-2384," 신기남2길 18, (신기동)"
시전동,건강,알파와오메가,686-6211," 망마로 53, (신기동)"
시전동,패션,메키아동복,684-4956," 흥국상가길 26, (신기동)"
시전동,생활,길레코드,681-7047," 흥국로 99, (신기동)"
시전동,인테리어,아름다운집,683-1491," 흥국로 63, (신기동)"
시전동,음식/카페,소담,691-5044," 신기남1길 1, (신기동)"
시전동,패션,패션뉴스,685-3355," 흥국상가길 13, (신기동)"
시전동,생활,호남인쇄사,681-5885," 신기북7길 28, (신기동)"
시전동,공구/페인트,고리산업,681-6803," 신기남1길 6-6, (신기동)"
시전동,음식/카페,만선돌곱창,681-7313," 시전4길 8-6, (신기동)"
시전동,음식/카페,부영갈비광장,682-1985," 선소로 92, (신기동)"
시전동,정육,행복정육점,681-7261," 시전6길 16-1, (신기동)"
시전동,정육,농촌지도자연합회한우지정판매점,681-2053," 시전6길 16-1, (신기동)"
시전동,식품/청과,세계통상,691-1912, 신기동 74-8
시전동,이미용,화장품마트,691-0864," 흥국로 100, (신기동)"
시전동,패션,빌트모아,684-5146," 흥국상가길 19, (신기동)"
시전동,음식/카페,자연석돌구이,682-3479," 선소로 104, (신기동)"
시전동,생활,환경을생각하는사람들,684-5788," 신기남1길 2, (신기동)"
시전동,인테리어,월드하우스,681-2266, 신기동 137-111
시전동,패션,비비안,681-5277," 신기남4길 32, (신기동)"
시전동,건강,질경이,691-2714," 흥국상가길 28, (신기동)"
시전동,마트,다도해유통,682-3111," 새터로 83, (신기동)"
시전동,패션,트라이,691-7629, 신기동 74-8
시전동,레저/취미,중앙낚시,683-4043," 새터로 61, (신기동)"
시전동,음식/카페,무등산양념통닭,684-4393," 흥국로 103, (신기동)"
시전동,음식/카페,달구지,684-1519," 쌍봉로 186, (신기동)"
시전동,패션,석철스포츠,682-0642," 흥국상가길 14, (신기동)"
시전동,공구/페인트,진남도료,681-6136,선소로 130-1 (신기동)
시전동,음식/카페,필리아식당,685-7352,신기북3길 8 (신기동)
시전동,생활,24시열쇠,686-0747," 흥국로 92, (신기동)"
시전동,생활,예문사,682-4849," 흥국로 90, (신기동)"
시전동,음식/카페,시전돌곱창,681-7075,흥국로 106 (신기동)
시전동,음식/카페,곱창마당,681-5975, 신기동 74-8
시전동,음식/카페,신부영식당,683-2567," 시전4길 20-10, (신기동)"
시전동,패션,이솝아동복,685-1723," 흥국상가길 30, (신기동)"
시전동,레저/취미,차기사기타,684-4971," 흥국로 88, (신기동)"
시전동,공구/페인트,태양건재,691-3533," 흥국로 90, (신기동)"
시전동,건강,감초건강원,683-5300," 신기남4길 3, (신기동)"
시전동,생활,보화당,684-5577," 흥국로 64, (신기동)"
시전동,전자제품,학사컴퓨터,681-5612," 신기남4길 32, (신기동)"
시전동,레저/취미,수평기타,681-1391," 흥국로 64, (신기동)"
시전동,패션,여천마크사,684-3705," 흥국로 80, (신기동)"
시전동,인테리어,대영지업사,685-1795," 흥국로 86, (신기동)"
시전동,레저/취미,신풍기타,684-4525," 흥국로 98, (신기동)"
시전동,인테리어,선우드가구,683-3547," 흥국로 96, (신기동)"
시전동,인테리어,개미지업사,684-2848," 흥국로 98, (신기동)"
시전동,음식/카페,신기아꾸,683-2256," 흥국로 95, (신기동)"
시전동,생활,현대인업사,681-1130," 흥국로 73, (신기동)"
시전동,음식/카페,연하식당,684-3257," 흥국로 87, (신기동)"
시전동,패션,BYC종합매장,682-2212," 흥국로 69, (신기동)"
시전동,공구/페인트,화신건재,681-3388, 신기동 부영A 상가
시전동,레저/취미,광일기타,681-5739," 신기남4길 19, (신기동)"
시전동,패션,빅맨,683-5066," 새터로 98, (신기동)"
시전동,패션,시선집중,686-8826," 신기북3길 50, (신기동)"
시전동,패션,빅게이트,683-0501," 새터로 106-1, (신기동)"
시전동,이미용,머리맵시헤어샵,691-4598," 새터로 80, (신기동)"
시전동,생활,고려기물,685-0799," 새터로 68, (신기동)"
시전동,생활,햇빛유리,683-5450," 새터로 90-1, (신기동)"
시전동,마트,(주)영클리오,691-2100," 쌍봉로 208, (신기동)"
시전동,패션,뱅뱅어패럴,682-1821," 망마로 47, (신기동)"
시전동,생활,빠리안경원,684-5151," 선소로 88, (신기동)"
시전동,패션,이도,683-7238," 흥국상가길 9, (신기동)"
시전동,마트,㈜일마트,681-2626," 선소로 72-14, (신기동)"
시전동,레저/취미,시목미안기타,674-1513," 망마로 54, (신기동)"
시전동,문구,제록스유정OA,653-0662," 망마로 109, (신기동)"
시전동,패션,아나카프리여천점,686-0258,"망마로 47, 2호(신기동, 동서빌딩1호)"
시전동,패션,게스언더웨어,683-7797,"시청동3길 9, . (학동)."
시전동,패션,올리비아로렌,684-6644,"선소로 104, . (신기동)."
시전동,패션,여수닥스골프,662-3855,"선소로 102, . (신기동)."
시전동,패션,체이스컬트,681-1147,"신기남1길 32, . (신기동)."
시전동,패션,August(어거스트),.,흥국상가길 25 (신기동)
시전동,식품/청과,부영청과,683-1156,시전6길 16-1 (신기동)
시전동,생활,BIJOU(비쥬),691-9997,"예울마루로 43, 102호 (웅천동)"
시전동,생활,조은선물컬렉션,683-7711,흥국상가길 21 (신기동)
시전동,이미용,도로시헤어체인지,686-6288,"무선로 50, 상가2동 제103호 (학동, 신동아파밀리에아파트)상가2동 제103호"
시전동,패션,바이네르여수점,683-2091,"선소로 92, 1층 (신기동)1층"
시전동,생활,메리퀸여천점,686-7343,"흥국로 94, 2호 (신기동)2호"
시전동,패션,지오지아,070-7617-5628,신기남2길 20 (신기동)
시전동,패션,빈폴아웃도어여수대리점,691-3663,"망마로 61-1, 2층 (신기동)2층"
시전동,패션,예쎄,684-1491,흥국상가길 27 (신기동)예쎄
시전동,마트,장바구니(마트),061-682-8080,"예울마루로 37-26, 장바구니 (웅천동)장바구니(마트)"
시전동,패션,여천 P.A.T,061-683-4609,"흥국로 76, 여천 P.A.T (신기동)여천 P.A.T"
시전동,식품/청과,맛있는과일,,"새터로 73, 맛있는과일 (신기동)맛있는과일"
시전동,패션,와이드앵글(여천점),061-684-7778,"선소로 86, 와이드앵글(여천점) (신기동)와이드앵글(여천점)"
시전동,패션,LUSSOSO(루쏘소),061-685-2486,"예울마루로 43, 3층 (웅천동)3층"
시전동,패션,휠라인티모 여천점,692-6100,"흥국로 64, 1층 (신기동)1층"
시전동,레저/취미,아레나 수영복,,새터로 75 (신기동)
시전동,마트,여수웅천식자재마트,061-681-6100,웅천로 100 (웅천동)
시전동,정육,바른정육점,061-685-7776,흥국로 6 (학동)
신기동,패션,K2여수여천MS,685-5010," 망마로 59, . (신기동)."
신기동,패션,코오롱스포츠여천점,691-7318,"망마로 53, 1층 (신기동)1층"
신기동,생활,그림쟁이,,신기남1길 20-8 (신기동)
쌍봉동,패션,올포유여천점,685-8411,시청로 33(학동)
쌍봉동,패션,컬리수.모이몰른(여천점),685-3030,"흥국상가길 25, 1층(신기동)"
쌍봉동,패션,캘빈클라인언더웨어 여수여천대리점,683-0077,시청동4길 9(학동)
쌍봉동,식품/청과,시온청과,682-3973,무선로 26 (학동)
쌍봉동,음식/카페,제일떡방앗간,683-0611,학동2길 7-4
쌍봉동,패션,팬텀골프스포츠,684-3084,"무선로 6 (학동, 이레타운 103)"
쌍봉동,레저/취미,미도파낚시점,643-7878,소호로 599 (소호동)
쌍봉동,패션,엘리트학생복,681-5005,흥국로 51(학동)
쌍봉동,마트,여천농업협동조합,683-5117,학동1길 19 (학동)
쌍봉동,마트,탑앤탑주식회사,686-5993,소호로 497 (소호동)
쌍봉동,패션,탠디아울렛,682-0355,망마로 36 (학동)
쌍봉동,음식/카페,황진이,684-2727,"거북선공원1길 16, 2층 (학동)"
쌍봉동,마트,씨앤루식자재마트,,"학동 2길 22, 제 1동 1층 101호 (학동)"
쌍봉동,패션,커터앤벅,682-3533,시청동 5길 14 (학동)
쌍봉동,패션,체이스컬트,684-5152,무선로 18 (학동)
쌍봉동,음식/카페,우사골설렁탕(여천점),684-5440,장성1길 13(안산동)
쌍봉동,음식/카페,정자골,685-3800,장성5길 3(안산동)
쌍봉동,교육/도서,고은서림,683-3478,무선로 18 (학동)
쌍봉동,식품/청과,진이찬방,681-2202,"무선로 18, 1층 107호 (학동, 현대상가)"
쌍봉동,마트,주)롯데슈퍼여수학동점,691-7566," 학동1길 10, 2층 205호외(학동)"
쌍봉동,생활,길손화원,681-1198, 흥국로 37(학동)
쌍봉동,음식/카페,신진루,686-5366, 학동6길 1(학동)
쌍봉동,식품/청과,팔공청과,682-2380, 흥국로 37(학동)
쌍봉동,음식/카페,통뼈감자탕여천점,682-0030, 흥국로 32(학동)
쌍봉동,생활,LOOK안경,661-1004, 망마로 11(학동)
쌍봉동,음식/카페,여천명신낙지,685-9928, 거북선공원1길 20(학동)
쌍봉동,음식/카페,장어마을,691-9695, 거북선공원1길 13(학동)
쌍봉동,음식/카페,동트는집,685-5288, 거북선공원1길 26(학동)
쌍봉동,음식/카페,목련식당,681-1989, 소호8길 11(소호동)
쌍봉동,음식/카페,또또와국밥,682-3466, 소호8길 6(소호동)
쌍봉동,패션,엘레강스스포츠여천점,683-5778, 망마로 19(학동)
쌍봉동,음식/카페,삼계명가,684-3955, 장성5길 11(안산동)
쌍봉동,음식/카페,바다맛횟집,685-3334, 장성3길 22-5(안산동)
쌍봉동,음식/카페,장어본가,681-5060, 장성3길 26-9(안산동)
쌍봉동,음식/카페,또!동강,692-0147, 장성5길 15(안산동)
쌍봉동,생활,레이디플라워,691-0004, 흥국로 32-10(학동)
쌍봉동,음식/카페,우드스탁,683-4832, 소호6길 7-5(소호동)
쌍봉동,음식/카페,꽃마루,684-9500, 소호6길 7-5(소호동)
쌍봉동,패션,도이터여천점,691-7200, 흥국로 15(학동)
쌍봉동,음식/카페,맘스터치파밀리애점,683-1123,"쌍봉로 29(학동,2층)"
쌍봉동,패션,JDX,681-6761,망마로 39(학동)
쌍봉동,마트,솔마트,685-0922,소호5길 6-5(소호동)
쌍봉동,정육,㈜씨케이여수지점,644-8592,무선로 28(학동)
쌍봉동,패션,마코스포츠,684-3086," 무선로 16 현대상가 1층 3,4호(학동)"
쌍봉동,패션,밀레여천점,691-6565, 망마로 11(학동)
쌍봉동,마트,깨비마트,685-2727," 무선로 18,(학동, 현대상가 107호)"
쌍봉동,패션,로베르타디까메리노,655-6870, 쌍봉로 39(학동)
쌍봉동,식품/청과,대진건어물,692-3641," 무선로 28, (학동)"
쌍봉동,음식/카페,초가집,685-9272," 학동5길 20-1, (학동)"
쌍봉동,패션,K2코리아학동점,682-1140," 망마로 15, (학동)"
쌍봉동,생활,대선당금방,662-1891," 망마로 12, (학동)"
쌍봉동,인테리어,박홍근홈패션여수점,653-4007," 쌍봉로 49, (학동)"
쌍봉동,음식/카페,부산횟집,692-2838," 학동2길 7-4, 1층 제22호 (학동, 제이에이동 제)"
쌍봉동,생활,골드앤골드,684-1626," 시청로 39, 1층4 (학동)"
쌍봉동,정육,쌍봉식육점,," 학동3길 7, (학동, 이화상가 나-12)"
쌍봉동,레저/취미,코리아당구클럽,," 선소로 67, 3층) (학동, "
쌍봉동,마트,도원마트,692-8787," 장성마을길 14, (안산동)"
쌍봉동,음식/카페,나르샤그릴레스토랑,681-9000," 시청서5길 10, (학동)"
쌍봉동,마트,행복유통,685-2040," 시청로 34, 204호 (학동)"
쌍봉동,식품/청과,성실건어물마트,665-5588," 학동1길 12-3, (학동)"
쌍봉동,음식/카페,길거리야,," 쌍봉로 55, (학동)"
쌍봉동,패션,BYC아주상사,692-3311," 시청로 34, (학동)"
쌍봉동,식품/청과,쌍봉청과,681-5469," 학동1길 10, (학동)"
쌍봉동,음식/카페,미스터피자여천점,691-8477," 망마로 31, (학동)"
쌍봉동,마트,그린홈마트,682-5752," 시청로 60, (학동)"
쌍봉동,생활,일상해양산업주식회사,683-7469, 소호동 산 99
쌍봉동,마트,여수엠마트,685-0808," 소호4길 11, (소호동)"
쌍봉동,생활,글라스박스안경원,682-2066," 쌍봉로 48, (학동)"
쌍봉동,마트,홈스토아마트,691-7566," 학동1길 10, (학동)"
쌍봉동,식품/청과,사과향기,686-6292," 도원로 204, (안산동, 부영@ 상가 102)"
쌍봉동,식품/청과,대해건어물,682-4800," 학동3길 7, (학동)"
쌍봉동,패션,JK골프,686-5433," 선소로 121, (학동)"
쌍봉동,건강,제일건강식품,689-8125," 쌍봉로 70, (학동)"
쌍봉동,식품/청과,고향맛김치,682-7272," 학동1길 12, (학동)"
쌍봉동,인테리어,목림방가구백화점,686-3533," 흥국로 42-1, (학동)"
쌍봉동,주유/가스,시티주유소,685-5145," 시청로 11, (학동)"
쌍봉동,패션,AK앤클라인,683-6404," 망마로 33, (학동)"
쌍봉동,패션,여수여천로가디스,682-4444," 시청동5길 14, (학동)"
쌍봉동,생활,안경나라,682-2521," 망마로 30, (학동)"
쌍봉동,건강,한삼인여수학동점,691-3311," 무선로 16, (학동)"
쌍봉동,마트,초록마을여수학동점,691-6289," 학동서3길 36, (학동)"
쌍봉동,패션,까뜨리네뜨여천점,685-8800," 시청동4길 12, (학동)"
쌍봉동,음식/카페,마리나부페,686-6900," 선소로 25, (학동)"
쌍봉동,레저/취미,010노래,682-5095," 시청로 43, (학동)"
쌍봉동,마트,농협은행㈜신여수지점,682-5152," 시청로 49, (학동)"
쌍봉동,교육/도서,물벼락서점,684-3357," 무선로 32, (학동)"
쌍봉동,식품/청과,한나생선,682-5917," 학동2길 7-4, 117호 (학동, 제일시장)"
쌍봉동,정육,민속한우정육점,683-4321," 학동3길 7, (학동)"
쌍봉동,이미용,코리아 종합화장품,682-0523," 무선로 26, (학동)"
쌍봉동,패션,엘레강스스포츠,684-3084 / 684-3533," 무선로 6, (학동)"
쌍봉동,생활,㈜일상,692-2400," 도원로 283, (학동)"
쌍봉동,생활,망마보석,685-3694," 선소로 67, (학동)"
쌍봉동,인테리어,도시종합인테리어,681-1517," 도원로 246-2, (학동)"
쌍봉동,패션,재희패션,681-4652,학동8길 14-4 (학동)
쌍봉동,마트,이코노월드,685-2040," 시청로 34, (학동)"
쌍봉동,생활,책이랑아이랑,683-9999, 소호 1208-5
쌍봉동,패션,라인,683-7006," 망마로 35, (학동)"
쌍봉동,식품/청과,과일사랑,681-2008," 도원로 194-1, (안산동)"
쌍봉동,레저/취미,코렉스여천대리점,684-0967," 흥국로 39-1, (학동)"
쌍봉동,패션,2ME,686-0903," 무선로 6, 112(학동,이레타운제1층)"
쌍봉동,건강,다판다학동점,681-6866," 쌍봉로 42, (학동)"
쌍봉동,주유/가스,안산주유소,685-4441," 도원로 150, (안산동)"
쌍봉동,마트,콜마트안산점,684-4115," 도원로 170, (안산동)"
쌍봉동,패션,여성크로커다일,685-4251," 무선로 6, (학동, 이레타운 105)"
쌍봉동,마트,큐마트,684-5385," 학동서4길 5, (학동)"
쌍봉동,패션,피아마골프,684-0030," 시청동3길 9, (학동)"
쌍봉동,음식/카페,영빈관횟집,683-4586," 소호1길 14, (소호동)"
쌍봉동,패션,올리비아로렌여천점,684-6644," 시청동4길 13, (학동)"
쌍봉동,패션,LG패션TNGT여천점,686-5989," 선소로 63, (학동)"
쌍봉동,패션,프로월드컵여천점,681-0231," 시청로 33, (학동)"
쌍봉동,마트,DC백화점,691-2844," 학동서3길 38-1, (학동)"
쌍봉동,패션,인따르시아,684-3345," 학동서1길 6, (학동)"
쌍봉동,마트,부영할인마트,691-7300," 도원로 204, (안산동, 부영 5차 상가)"
쌍봉동,마트,엔마트,691-3562," 소호로 659, (안산동)"
쌍봉동,음식/카페,예촌생고기,681-4336," 장성1길 11, (안산동)"
쌍봉동,음식/카페,DC회마차,684-5184," 도원로 154-1, (안산동)"
쌍봉동,레저/취미,제일낚시,686-5757," 소호로 497, (소호동)"
쌍봉동,음식/카페,미미락,683-0824," 시청서3길 5-6, (학동)"
쌍봉동,패션,리오부라보,684-6506," 무선로 28, (학동)"
쌍봉동,생활,스위스모텔,683-2296," 시청동3길 35-6, (학동)"
쌍봉동,패션,앤클라인뉴욕,686-7557," 쌍봉로 45, (학동)"
쌍봉동,식품/청과,파리바게뜨 소호점,686-8289,"소호로 479, (소호동)"
쌍봉동,마트,후레쉬마트,691-6843," 소호6길 36, (소호동)"
쌍봉동,패션,BYC학동점,692-3311," 시청로 34, (학동)"
쌍봉동,식품/청과,제일떡방앗간,683-0611," 학동2길 7-4, 27호 (학동, 제일시장 1-)"
쌍봉동,인테리어,베르메종(커튼),683-3256," 흥국로 46-1, (학동)"
쌍봉동,마트,여수상회(농산물),681-0144," 학동3길 7, (학동, 이화상가)"
쌍봉동,패션,나산패션마트여수점,683-0049," 흥국로 58, (학동)"
쌍봉동,정육,한우방,684-2605, 안산동 441-18
쌍봉동,주유/가스,(유)개인가스충전소,685-0308," 쌍봉로 108, (학동)"
쌍봉동,생활,라비로즈,685-4252," 무선로 20, (학동)"
쌍봉동,음식/카페,시티파크,681-5700," 거북선공원1길 5, (학동)"
쌍봉동,문구,모닝문구,681-4409," 무선로 16, (학동)"
쌍봉동,생활,크리스찬백화점,684-2257," 흥국로 53, (학동)"
쌍봉동,패션,VIKI여천점,691-1835, 학동 61-109
쌍봉동,식품/청과,나주청과,685-3690,무선로 16(학동)
쌍봉동,생활,금호타이어오토마스터여수점,685-8484," 시청서6길 3, (학동)"
쌍봉동,마트,조은마트,691-9336, 소호동 427 101호
쌍봉동,마트,엔마트,691-3562," 소호로 659, (안산동)"
쌍봉동,마트,이레마트,681-4600," 무선로 6, (학동)"
쌍봉동,패션,프로스펙스여천대리점,681-0278," 쌍봉로 40, (학동)"
쌍봉동,정육,진양정육점,685-6027," 학동서5길 14, (학동)"
